Date,Hour,City,Solar_MW,Wind_MW
2025-04-13,2,Kolkata,,0.736
2025-04-13,3,Kolkata,,0.521
2025-04-13,4,Kolkata,,0.367
2025-04-13,5,Kolkata,,1.523
2025-04-13,6,Kolkata,,0.751
2025-04-13,7,Kolkata,,0.751
2025-04-13,8,Kolkata,,0.388
2025-04-13,9,Kolkata,,0.463
2025-04-13,10,Kolkata,,0.798
2025-04-13,11,Kolkata,,0.589
2025-04-13,12,Kolkata,,0.937
2025-04-13,13,Kolkata,,1.181
2025-04-13,14,Kolkata,,0.344
2025-04-13,15,Kolkata,,0.313
2025-04-13,16,Kolkata,,0.965
2025-04-13,17,Kolkata,,0.612
2025-04-13,18,Kolkata,,0.832
2025-04-13,19,Kolkata,,1.071
2025-04-13,20,Kolkata,,1.053
2025-04-13,21,Kolkata,,0.25
2025-04-13,22,Kolkata,,0.81
2025-04-13,23,Kolkata,,1.148
2025-04-13,0,Rewa,0.007,2.0
2025-04-13,1,Rewa,0.017,2.0
2025-04-13,2,Rewa,0.038,2.0
2025-04-13,3,Rewa,0.069,2.0
2025-04-13,4,Rewa,0.107,2.0
2025-04-13,5,Rewa,0.138,2.0
2025-04-13,6,Rewa,0.151,2.0
2025-04-13,7,Rewa,0.138,2.0
2025-04-13,8,Rewa,0.107,2.0
2025-04-13,9,Rewa,0.069,2.0
2025-04-13,10,Rewa,0.038,2.0
2025-04-13,11,Rewa,0.017,2.0
2025-04-13,12,Rewa,0.007,2.0
2025-04-13,13,Rewa,0.0,2.0
2025-04-13,14,Rewa,0.0,2.0
2025-04-13,15,Rewa,0.0,2.0
2025-04-13,16,Rewa,0.0,2.0
2025-04-13,17,Rewa,0.0,2.0
2025-04-13,18,Rewa,0.0,2.0
2025-04-13,19,Rewa,0.0,2.0
2025-04-13,20,Rewa,0.0,2.0
2025-04-13,21,Rewa,0.0,2.0
2025-04-13,22,Rewa,0.0,2.0
2025-04-13,23,Rewa,0.0,2.0
2025-04-14,0,Ahmedabad,0.009,2.0
2025-04-14,1,Ahmedabad,0.021,2.0
2025-04-14,2,Ahmedabad,0.044,2.0
2025-04-14,3,Ahmedabad,0.08,2.0
2025-04-14,4,Ahmedabad,0.125,2.0
2025-04-14,5,Ahmedabad,0.168,2.0
2025-04-14,6,Ahmedabad,0.195,2.0
2025-04-14,7,Ahmedabad,0.195,2.0
2025-04-14,8,Ahmedabad,0.168,2.0
2025-04-14,9,Ahmedabad,0.125,2.0
2025-04-14,10,Ahmedabad,0.08,2.0
2025-04-14,11,Ahmedabad,0.044,2.0
2025-04-14,12,Ahmedabad,0.021,2.0
2025-04-14,13,Ahmedabad,0.009,2.0
2025-04-14,14,Ahmedabad,0.0,2.0
2025-04-14,15,Ahmedabad,0.0,2.0
2025-04-14,16,Ahmedabad,0.0,2.0
2025-04-14,17,Ahmedabad,0.0,2.0
2025-04-14,18,Ahmedabad,0.0,2.0
2025-04-14,19,Ahmedabad,0.0,2.0
2025-04-14,20,Ahmedabad,0.0,2.0
2025-04-14,21,Ahmedabad,0.0,2.0
2025-04-14,22,Ahmedabad,0.0,2.0
2025-04-14,23,Ahmedabad,0.0,2.0
2025-04-14,0,Bengaluru,0.008,2.0
2025-04-14,1,Bengaluru,0.019,2.0
2025-04-14,2,Bengaluru,0.041,2.0
2025-04-14,3,Bengaluru,0.074,2.0
2025-04-14,4,Bengaluru,0.115,2.0
2025-04-14,5,Bengaluru,0.155,2.0
2025-04-14,6,Bengaluru,0.179,2.0
2025-04-14,7,Bengaluru,0.179,2.0
2025-04-14,8,Bengaluru,0.155,2.0
2025-04-14,9,Bengaluru,0.115,2.0
2025-04-14,10,Bengaluru,0.074,2.0
2025-04-14,11,Bengaluru,0.041,2.0
2025-04-14,12,Bengaluru,0.019,1.959
2025-04-14,13,Bengaluru,0.008,2.0
2025-04-14,14,Bengaluru,0.0,2.0
2025-04-14,15,Bengaluru,0.0,2.0
2025-04-14,16,Bengaluru,0.0,2.0
2025-04-14,17,Bengaluru,0.0,2.0
2025-04-14,18,Bengaluru,0.0,2.0
2025-04-14,19,Bengaluru,0.0,2.0
2025-04-14,20,Bengaluru,0.0,2.0
2025-04-14,21,Bengaluru,0.0,2.0
2025-04-14,22,Bengaluru,0.0,1.883
2025-04-14,23,Bengaluru,0.0,2.0
2025-04-14,0,Delhi,0.008,0.817
2025-04-14,1,Delhi,0.019,0.772
2025-04-14,2,Delhi,0.041,0.749
2025-04-14,3,Delhi,0.074,1.424
2025-04-14,4,Delhi,0.115,1.237
2025-04-14,5,Delhi,0.155,0.734
2025-04-14,6,Delhi,0.179,2.0
2025-04-14,7,Delhi,0.179,0.899
2025-04-14,8,Delhi,0.155,0.855
2025-04-14,9,Delhi,0.115,1.01
2025-04-14,10,Delhi,0.074,1.461
2025-04-14,11,Delhi,0.041,0.775
2025-04-14,12,Delhi,0.019,0.469
2025-04-14,13,Delhi,0.008,0.846
2025-04-14,14,Delhi,0.0,1.312
2025-04-14,15,Delhi,0.0,0.926
2025-04-14,16,Delhi,0.0,1.21
2025-04-14,17,Delhi,0.0,0.734
2025-04-14,18,Delhi,0.0,1.14
2025-04-14,19,Delhi,0.0,0.684
2025-04-14,20,Delhi,0.0,1.469
2025-04-14,21,Delhi,0.0,1.627
2025-04-14,22,Delhi,0.0,0.448
2025-04-14,23,Delhi,0.0,0.792
2025-04-14,0,Guwahati,,0.163
2025-04-14,1,Guwahati,,0.152
2025-04-14,2,Guwahati,,0.146
2025-04-14,3,Guwahati,,0.316
2025-04-14,4,Guwahati,,0.268
2025-04-14,5,Guwahati,,0.143
2025-04-14,6,Guwahati,,0.525
2025-04-14,7,Guwahati,,0.183
2025-04-14,8,Guwahati,,0.172
2025-04-14,9,Guwahati,,0.21
2025-04-14,10,Guwahati,,0.326
2025-04-14,11,Guwahati,,0.152
2025-04-14,12,Guwahati,,0.081
2025-04-14,13,Guwahati,,0.17
2025-04-14,14,Guwahati,,0.287
2025-04-14,15,Guwahati,,0.189
2025-04-14,16,Guwahati,,0.261
2025-04-14,17,Guwahati,,0.143
2025-04-14,18,Guwahati,,0.243
2025-04-14,19,Guwahati,,0.131
2025-04-14,20,Guwahati,,0.328
2025-04-14,21,Guwahati,,0.37
2025-04-14,22,Guwahati,,0.077
2025-04-14,23,Guwahati,,0.157
2025-04-14,0,Kolkata,,2.0
2025-04-14,1,Kolkata,,2.0
2025-04-14,2,Kolkata,,2.0
2025-04-14,3,Kolkata,,2.0
2025-04-14,4,Kolkata,,2.0
2025-04-14,5,Kolkata,,2.0
2025-04-14,6,Kolkata,,2.0
2025-04-14,7,Kolkata,,2.0
2025-04-14,8,Kolkata,,2.0
2025-04-14,9,Kolkata,,2.0
2025-04-14,10,Kolkata,,2.0
2025-04-14,11,Kolkata,,2.0
2025-04-14,12,Kolkata,,2.0
2025-04-14,13,Kolkata,,2.0
2025-04-14,14,Kolkata,,2.0
2025-04-14,15,Kolkata,,2.0
2025-04-14,16,Kolkata,,2.0
2025-04-14,17,Kolkata,,2.0
2025-04-14,18,Kolkata,,2.0
2025-04-14,19,Kolkata,,2.0
2025-04-14,20,Kolkata,,2.0
2025-04-14,21,Kolkata,,2.0
2025-04-14,22,Kolkata,,2.0
2025-04-14,23,Kolkata,,2.0
2025-04-14,0,Rewa,0.008,2.0
2025-04-14,1,Rewa,0.021,2.0
2025-04-14,2,Rewa,0.045,2.0
2025-04-14,3,Rewa,0.083,2.0
2025-04-14,4,Rewa,0.129,2.0
2025-04-14,5,Rewa,0.167,2.0
2025-04-14,6,Rewa,0.182,2.0
2025-04-14,7,Rewa,0.167,2.0
2025-04-14,8,Rewa,0.129,2.0
2025-04-14,9,Rewa,0.083,2.0
2025-04-14,10,Rewa,0.045,2.0
2025-04-14,11,Rewa,0.021,2.0
2025-04-14,12,Rewa,0.008,1.745
2025-04-14,13,Rewa,0.0,2.0
2025-04-14,14,Rewa,0.0,2.0
2025-04-14,15,Rewa,0.0,2.0
2025-04-14,16,Rewa,0.0,2.0
2025-04-14,17,Rewa,0.0,2.0
2025-04-14,18,Rewa,0.0,2.0
2025-04-14,19,Rewa,0.0,2.0
2025-04-14,20,Rewa,0.0,2.0
2025-04-14,21,Rewa,0.0,2.0
2025-04-14,22,Rewa,0.0,1.676
2025-04-14,23,Rewa,0.0,2.0
2025-04-14,0,Ahmedabad,0.009,2.0
2025-04-14,1,Ahmedabad,0.021,2.0
2025-04-14,2,Ahmedabad,0.044,2.0
2025-04-14,3,Ahmedabad,0.08,2.0
2025-04-14,4,Ahmedabad,0.125,2.0
2025-04-14,5,Ahmedabad,0.168,2.0
2025-04-14,6,Ahmedabad,0.195,2.0
2025-04-14,7,Ahmedabad,0.195,2.0
2025-04-14,8,Ahmedabad,0.168,2.0
2025-04-14,9,Ahmedabad,0.125,2.0
2025-04-14,10,Ahmedabad,0.08,2.0
2025-04-14,11,Ahmedabad,0.044,2.0
2025-04-14,12,Ahmedabad,0.021,2.0
2025-04-14,13,Ahmedabad,0.009,2.0
2025-04-14,14,Ahmedabad,0.0,2.0
2025-04-14,15,Ahmedabad,0.0,2.0
2025-04-14,16,Ahmedabad,0.0,2.0
2025-04-14,17,Ahmedabad,0.0,2.0
2025-04-14,18,Ahmedabad,0.0,2.0
2025-04-14,19,Ahmedabad,0.0,2.0
2025-04-14,20,Ahmedabad,0.0,2.0
2025-04-14,21,Ahmedabad,0.0,2.0
2025-04-14,22,Ahmedabad,0.0,2.0
2025-04-14,23,Ahmedabad,0.0,2.0
2025-04-14,0,Bengaluru,0.008,2.0
2025-04-14,1,Bengaluru,0.019,2.0
2025-04-14,2,Bengaluru,0.041,2.0
2025-04-14,3,Bengaluru,0.074,2.0
2025-04-14,4,Bengaluru,0.115,2.0
2025-04-14,5,Bengaluru,0.155,2.0
2025-04-14,6,Bengaluru,0.179,2.0
2025-04-14,7,Bengaluru,0.179,2.0
2025-04-14,8,Bengaluru,0.155,2.0
2025-04-14,9,Bengaluru,0.115,2.0
2025-04-14,10,Bengaluru,0.074,2.0
2025-04-14,11,Bengaluru,0.041,2.0
2025-04-14,12,Bengaluru,0.019,1.959
2025-04-14,13,Bengaluru,0.008,2.0
2025-04-14,14,Bengaluru,0.0,2.0
2025-04-14,15,Bengaluru,0.0,2.0
2025-04-14,16,Bengaluru,0.0,2.0
2025-04-14,17,Bengaluru,0.0,2.0
2025-04-14,18,Bengaluru,0.0,2.0
2025-04-14,19,Bengaluru,0.0,2.0
2025-04-14,20,Bengaluru,0.0,2.0
2025-04-14,21,Bengaluru,0.0,2.0
2025-04-14,22,Bengaluru,0.0,1.883
2025-04-14,23,Bengaluru,0.0,2.0
2025-04-14,0,Delhi,0.008,0.817
2025-04-14,1,Delhi,0.019,0.772
2025-04-14,2,Delhi,0.041,0.749
2025-04-14,3,Delhi,0.074,1.424
2025-04-14,4,Delhi,0.115,1.237
2025-04-14,5,Delhi,0.155,0.734
2025-04-14,6,Delhi,0.179,2.0
2025-04-14,7,Delhi,0.179,0.899
2025-04-14,8,Delhi,0.155,0.855
2025-04-14,9,Delhi,0.115,1.01
2025-04-14,10,Delhi,0.074,1.461
2025-04-14,11,Delhi,0.041,0.775
2025-04-14,12,Delhi,0.019,0.469
2025-04-14,13,Delhi,0.008,0.846
2025-04-14,14,Delhi,0.0,1.312
2025-04-14,15,Delhi,0.0,0.926
2025-04-14,16,Delhi,0.0,1.21
2025-04-14,17,Delhi,0.0,0.734
2025-04-14,18,Delhi,0.0,1.14
2025-04-14,19,Delhi,0.0,0.684
2025-04-14,20,Delhi,0.0,1.469
2025-04-14,21,Delhi,0.0,1.627
2025-04-14,22,Delhi,0.0,0.448
2025-04-14,23,Delhi,0.0,0.792
2025-04-14,0,Guwahati,,0.163
2025-04-14,1,Guwahati,,0.152
2025-04-14,2,Guwahati,,0.146
2025-04-14,3,Guwahati,,0.316
2025-04-14,4,Guwahati,,0.268
2025-04-14,5,Guwahati,,0.143
2025-04-14,6,Guwahati,,0.525
2025-04-14,7,Guwahati,,0.183
2025-04-14,8,Guwahati,,0.172
2025-04-14,9,Guwahati,,0.21
2025-04-14,10,Guwahati,,0.326
2025-04-14,11,Guwahati,,0.152
2025-04-14,12,Guwahati,,0.081
2025-04-14,13,Guwahati,,0.17
2025-04-14,14,Guwahati,,0.287
2025-04-14,15,Guwahati,,0.189
2025-04-14,16,Guwahati,,0.261
2025-04-14,17,Guwahati,,0.143
2025-04-14,18,Guwahati,,0.243
2025-04-14,19,Guwahati,,0.131
2025-04-14,20,Guwahati,,0.328
2025-04-14,21,Guwahati,,0.37
2025-04-14,22,Guwahati,,0.077
2025-04-14,23,Guwahati,,0.157
2025-04-14,0,Kolkata,,2.0
2025-04-14,1,Kolkata,,2.0
2025-04-14,2,Kolkata,,2.0
2025-04-14,3,Kolkata,,2.0
2025-04-14,4,Kolkata,,2.0
2025-04-14,5,Kolkata,,2.0
2025-04-14,6,Kolkata,,2.0
2025-04-14,7,Kolkata,,2.0
2025-04-14,8,Kolkata,,2.0
2025-04-14,9,Kolkata,,2.0
2025-04-14,10,Kolkata,,2.0
2025-04-14,11,Kolkata,,2.0
2025-04-14,12,Kolkata,,2.0
2025-04-14,13,Kolkata,,2.0
2025-04-14,14,Kolkata,,2.0
2025-04-14,15,Kolkata,,2.0
2025-04-14,16,Kolkata,,2.0
2025-04-14,17,Kolkata,,2.0
2025-04-14,18,Kolkata,,2.0
2025-04-14,19,Kolkata,,2.0
2025-04-14,20,Kolkata,,2.0
2025-04-14,21,Kolkata,,2.0
2025-04-14,22,Kolkata,,2.0
2025-04-14,23,Kolkata,,2.0
2025-04-14,0,Rewa,0.008,2.0
2025-04-14,1,Rewa,0.021,2.0
2025-04-14,2,Rewa,0.045,2.0
2025-04-14,3,Rewa,0.083,2.0
2025-04-14,4,Rewa,0.129,2.0
2025-04-14,5,Rewa,0.167,2.0
2025-04-14,6,Rewa,0.182,2.0
2025-04-14,7,Rewa,0.167,2.0
2025-04-14,8,Rewa,0.129,2.0
2025-04-14,9,Rewa,0.083,2.0
2025-04-14,10,Rewa,0.045,2.0
2025-04-14,11,Rewa,0.021,2.0
2025-04-14,12,Rewa,0.008,1.745
2025-04-14,13,Rewa,0.0,2.0
2025-04-14,14,Rewa,0.0,2.0
2025-04-14,15,Rewa,0.0,2.0
2025-04-14,16,Rewa,0.0,2.0
2025-04-14,17,Rewa,0.0,2.0
2025-04-14,18,Rewa,0.0,2.0
2025-04-14,19,Rewa,0.0,2.0
2025-04-14,20,Rewa,0.0,2.0
2025-04-14,21,Rewa,0.0,2.0
2025-04-14,22,Rewa,0.0,1.676
2025-04-14,23,Rewa,0.0,2.0
2025-04-15,0,Ahmedabad,0.008,2.0
2025-04-15,1,Ahmedabad,0.021,2.0
2025-04-15,2,Ahmedabad,0.043,2.0
2025-04-15,3,Ahmedabad,0.078,2.0
2025-04-15,4,Ahmedabad,0.121,2.0
2025-04-15,5,Ahmedabad,0.163,2.0
2025-04-15,6,Ahmedabad,0.189,1.958
2025-04-15,7,Ahmedabad,0.189,2.0
2025-04-15,8,Ahmedabad,0.163,2.0
2025-04-15,9,Ahmedabad,0.121,2.0
2025-04-15,10,Ahmedabad,0.078,2.0
2025-04-15,11,Ahmedabad,0.043,2.0
2025-04-15,12,Ahmedabad,0.021,2.0
2025-04-15,13,Ahmedabad,0.008,2.0
2025-04-15,14,Ahmedabad,0.0,2.0
2025-04-15,15,Ahmedabad,0.0,2.0
2025-04-15,16,Ahmedabad,0.0,2.0
2025-04-15,17,Ahmedabad,0.0,2.0
2025-04-15,18,Ahmedabad,0.0,2.0
2025-04-15,19,Ahmedabad,0.0,2.0
2025-04-15,20,Ahmedabad,0.0,1.921
2025-04-15,21,Ahmedabad,0.0,2.0
2025-04-15,22,Ahmedabad,0.0,2.0
2025-04-15,23,Ahmedabad,0.0,1.782
2025-04-15,0,Bengaluru,0.007,1.999
2025-04-15,1,Bengaluru,0.018,1.712
2025-04-15,2,Bengaluru,0.037,1.63
2025-04-15,3,Bengaluru,0.067,2.0
2025-04-15,4,Bengaluru,0.104,2.0
2025-04-15,5,Bengaluru,0.14,2.0
2025-04-15,6,Bengaluru,0.163,1.118
2025-04-15,7,Bengaluru,0.163,2.0
2025-04-15,8,Bengaluru,0.14,1.755
2025-04-15,9,Bengaluru,0.104,2.0
2025-04-15,10,Bengaluru,0.067,2.0
2025-04-15,11,Bengaluru,0.037,2.0
2025-04-15,12,Bengaluru,0.018,2.0
2025-04-15,13,Bengaluru,0.007,2.0
2025-04-15,14,Bengaluru,0.0,1.191
2025-04-15,15,Bengaluru,0.0,2.0
2025-04-15,16,Bengaluru,0.0,1.261
2025-04-15,17,Bengaluru,0.0,2.0
2025-04-15,18,Bengaluru,0.0,2.0
2025-04-15,19,Bengaluru,0.0,1.953
2025-04-15,20,Bengaluru,0.0,1.095
2025-04-15,21,Bengaluru,0.0,2.0
2025-04-15,22,Bengaluru,0.0,2.0
2025-04-15,23,Bengaluru,0.0,1.012
2025-04-15,0,Delhi,0.008,0.846
2025-04-15,1,Delhi,0.019,0.715
2025-04-15,2,Delhi,0.039,0.677
2025-04-15,3,Delhi,0.07,0.965
2025-04-15,4,Delhi,0.11,1.408
2025-04-15,5,Delhi,0.147,0.89
2025-04-15,6,Delhi,0.171,0.448
2025-04-15,7,Delhi,0.171,1.144
2025-04-15,8,Delhi,0.147,0.734
2025-04-15,9,Delhi,0.11,0.861
2025-04-15,10,Delhi,0.07,1.81
2025-04-15,11,Delhi,0.039,2.0
2025-04-15,12,Delhi,0.019,1.183
2025-04-15,13,Delhi,0.008,1.379
2025-04-15,14,Delhi,0.0,0.48
2025-04-15,15,Delhi,0.0,1.638
2025-04-15,16,Delhi,0.0,0.512
2025-04-15,17,Delhi,0.0,1.0
2025-04-15,18,Delhi,0.0,1.248
2025-04-15,19,Delhi,0.0,0.824
2025-04-15,20,Delhi,0.0,0.438
2025-04-15,21,Delhi,0.0,1.065
2025-04-15,22,Delhi,0.0,1.35
2025-04-15,23,Delhi,0.0,0.401
2025-04-15,0,Guwahati,,2.0
2025-04-15,1,Guwahati,,2.0
2025-04-15,2,Guwahati,,2.0
2025-04-15,3,Guwahati,,2.0
2025-04-15,4,Guwahati,,2.0
2025-04-15,5,Guwahati,,2.0
2025-04-15,6,Guwahati,,1.643
2025-04-15,7,Guwahati,,2.0
2025-04-15,8,Guwahati,,2.0
2025-04-15,9,Guwahati,,2.0
2025-04-15,10,Guwahati,,2.0
2025-04-15,11,Guwahati,,2.0
2025-04-15,12,Guwahati,,2.0
2025-04-15,13,Guwahati,,2.0
2025-04-15,14,Guwahati,,1.746
2025-04-15,15,Guwahati,,2.0
2025-04-15,16,Guwahati,,1.846
2025-04-15,17,Guwahati,,2.0
2025-04-15,18,Guwahati,,2.0
2025-04-15,19,Guwahati,,2.0
2025-04-15,20,Guwahati,,1.611
2025-04-15,21,Guwahati,,2.0
2025-04-15,22,Guwahati,,2.0
2025-04-15,23,Guwahati,,1.493
2025-04-15,0,Kolkata,,0.707
2025-04-15,1,Kolkata,,0.596
2025-04-15,2,Kolkata,,0.564
2025-04-15,3,Kolkata,,0.809
2025-04-15,4,Kolkata,,1.188
2025-04-15,5,Kolkata,,0.745
2025-04-15,6,Kolkata,,0.37
2025-04-15,7,Kolkata,,0.962
2025-04-15,8,Kolkata,,0.613
2025-04-15,9,Kolkata,,0.72
2025-04-15,10,Kolkata,,1.533
2025-04-15,11,Kolkata,,2.0
2025-04-15,12,Kolkata,,0.996
2025-04-15,13,Kolkata,,1.163
2025-04-15,14,Kolkata,,0.397
2025-04-15,15,Kolkata,,1.386
2025-04-15,16,Kolkata,,0.424
2025-04-15,17,Kolkata,,0.839
2025-04-15,18,Kolkata,,1.051
2025-04-15,19,Kolkata,,0.689
2025-04-15,20,Kolkata,,0.361
2025-04-15,21,Kolkata,,0.895
2025-04-15,22,Kolkata,,1.138
2025-04-15,23,Kolkata,,0.331
2025-04-15,0,Rewa,0.009,1.417
2025-04-15,1,Rewa,0.023,1.208
2025-04-15,2,Rewa,0.05,1.148
2025-04-15,3,Rewa,0.092,1.607
2025-04-15,4,Rewa,0.142,2.0
2025-04-15,5,Rewa,0.184,1.488
2025-04-15,6,Rewa,0.201,0.777
2025-04-15,7,Rewa,0.184,1.89
2025-04-15,8,Rewa,0.142,1.239
2025-04-15,9,Rewa,0.092,1.441
2025-04-15,10,Rewa,0.05,2.0
2025-04-15,11,Rewa,0.023,2.0
2025-04-15,12,Rewa,0.009,1.952
2025-04-15,13,Rewa,0.0,2.0
2025-04-15,14,Rewa,0.0,0.829
2025-04-15,15,Rewa,0.0,2.0
2025-04-15,16,Rewa,0.0,0.88
2025-04-15,17,Rewa,0.0,1.662
2025-04-15,18,Rewa,0.0,2.0
2025-04-15,19,Rewa,0.0,1.383
2025-04-15,20,Rewa,0.0,0.76
2025-04-15,21,Rewa,0.0,1.765
2025-04-15,22,Rewa,0.0,2.0
2025-04-15,23,Rewa,0.0,0.701
2025-04-15,0,Ahmedabad,0.008,2.0
2025-04-15,1,Ahmedabad,0.021,2.0
2025-04-15,2,Ahmedabad,0.043,2.0
2025-04-15,3,Ahmedabad,0.078,2.0
2025-04-15,4,Ahmedabad,0.121,2.0
2025-04-15,5,Ahmedabad,0.163,2.0
2025-04-15,6,Ahmedabad,0.189,1.958
2025-04-15,7,Ahmedabad,0.189,2.0
2025-04-15,8,Ahmedabad,0.163,2.0
2025-04-15,9,Ahmedabad,0.121,2.0
2025-04-15,10,Ahmedabad,0.078,2.0
2025-04-15,11,Ahmedabad,0.043,2.0
2025-04-15,12,Ahmedabad,0.021,2.0
2025-04-15,13,Ahmedabad,0.008,2.0
2025-04-15,14,Ahmedabad,0.0,2.0
2025-04-15,15,Ahmedabad,0.0,2.0
2025-04-15,16,Ahmedabad,0.0,2.0
2025-04-15,17,Ahmedabad,0.0,2.0
2025-04-15,18,Ahmedabad,0.0,2.0
2025-04-15,19,Ahmedabad,0.0,2.0
2025-04-15,20,Ahmedabad,0.0,1.921
2025-04-15,21,Ahmedabad,0.0,2.0
2025-04-15,22,Ahmedabad,0.0,2.0
2025-04-15,23,Ahmedabad,0.0,1.782
2025-04-15,0,Bengaluru,0.007,1.999
2025-04-15,1,Bengaluru,0.018,1.712
2025-04-15,2,Bengaluru,0.037,1.63
2025-04-15,3,Bengaluru,0.067,2.0
2025-04-15,4,Bengaluru,0.104,2.0
2025-04-15,5,Bengaluru,0.14,2.0
2025-04-15,6,Bengaluru,0.163,1.118
2025-04-15,7,Bengaluru,0.163,2.0
2025-04-15,8,Bengaluru,0.14,1.755
2025-04-15,9,Bengaluru,0.104,2.0
2025-04-15,10,Bengaluru,0.067,2.0
2025-04-15,11,Bengaluru,0.037,2.0
2025-04-15,12,Bengaluru,0.018,2.0
2025-04-15,13,Bengaluru,0.007,2.0
2025-04-15,14,Bengaluru,0.0,1.191
2025-04-15,15,Bengaluru,0.0,2.0
2025-04-15,16,Bengaluru,0.0,1.261
2025-04-15,17,Bengaluru,0.0,2.0
2025-04-15,18,Bengaluru,0.0,2.0
2025-04-15,19,Bengaluru,0.0,1.953
2025-04-15,20,Bengaluru,0.0,1.095
2025-04-15,21,Bengaluru,0.0,2.0
2025-04-15,22,Bengaluru,0.0,2.0
2025-04-15,23,Bengaluru,0.0,1.012
2025-04-15,0,Delhi,0.008,0.846
2025-04-15,1,Delhi,0.019,0.715
2025-04-15,2,Delhi,0.039,0.677
2025-04-15,3,Delhi,0.07,0.965
2025-04-15,4,Delhi,0.11,1.408
2025-04-15,5,Delhi,0.147,0.89
2025-04-15,6,Delhi,0.171,0.448
2025-04-15,7,Delhi,0.171,1.144
2025-04-15,8,Delhi,0.147,0.734
2025-04-15,9,Delhi,0.11,0.861
2025-04-15,10,Delhi,0.07,1.81
2025-04-15,11,Delhi,0.039,2.0
2025-04-15,12,Delhi,0.019,1.183
2025-04-15,13,Delhi,0.008,1.379
2025-04-15,14,Delhi,0.0,0.48
2025-04-15,15,Delhi,0.0,1.638
2025-04-15,16,Delhi,0.0,0.512
2025-04-15,17,Delhi,0.0,1.0
2025-04-15,18,Delhi,0.0,1.248
2025-04-15,19,Delhi,0.0,0.824
2025-04-15,20,Delhi,0.0,0.438
2025-04-15,21,Delhi,0.0,1.065
2025-04-15,22,Delhi,0.0,1.35
2025-04-15,23,Delhi,0.0,0.401
2025-04-15,0,Guwahati,,2.0
2025-04-15,1,Guwahati,,2.0
2025-04-15,2,Guwahati,,2.0
2025-04-15,3,Guwahati,,2.0
2025-04-15,4,Guwahati,,2.0
2025-04-15,5,Guwahati,,2.0
2025-04-15,6,Guwahati,,1.643
2025-04-15,7,Guwahati,,2.0
2025-04-15,8,Guwahati,,2.0
2025-04-15,9,Guwahati,,2.0
2025-04-15,10,Guwahati,,2.0
2025-04-15,11,Guwahati,,2.0
2025-04-15,12,Guwahati,,2.0
2025-04-15,13,Guwahati,,2.0
2025-04-15,14,Guwahati,,1.746
2025-04-15,15,Guwahati,,2.0
2025-04-15,16,Guwahati,,1.846
2025-04-15,17,Guwahati,,2.0
2025-04-15,18,Guwahati,,2.0
2025-04-15,19,Guwahati,,2.0
2025-04-15,20,Guwahati,,1.611
2025-04-15,21,Guwahati,,2.0
2025-04-15,22,Guwahati,,2.0
2025-04-15,23,Guwahati,,1.493
2025-04-15,0,Kolkata,,0.707
2025-04-15,1,Kolkata,,0.596
2025-04-15,2,Kolkata,,0.564
2025-04-15,3,Kolkata,,0.809
2025-04-15,4,Kolkata,,1.188
2025-04-15,5,Kolkata,,0.745
2025-04-15,6,Kolkata,,0.37
2025-04-15,7,Kolkata,,0.962
2025-04-15,8,Kolkata,,0.613
2025-04-15,9,Kolkata,,0.72
2025-04-15,10,Kolkata,,1.533
2025-04-15,11,Kolkata,,2.0
2025-04-15,12,Kolkata,,0.996
2025-04-15,13,Kolkata,,1.163
2025-04-15,14,Kolkata,,0.397
2025-04-15,15,Kolkata,,1.386
2025-04-15,16,Kolkata,,0.424
2025-04-15,17,Kolkata,,0.839
2025-04-15,18,Kolkata,,1.051
2025-04-15,19,Kolkata,,0.689
2025-04-15,20,Kolkata,,0.361
2025-04-15,21,Kolkata,,0.895
2025-04-15,22,Kolkata,,1.138
2025-04-15,23,Kolkata,,0.331
2025-04-15,0,Rewa,0.009,1.417
2025-04-15,1,Rewa,0.023,1.208
2025-04-15,2,Rewa,0.05,1.148
2025-04-15,3,Rewa,0.092,1.607
2025-04-15,4,Rewa,0.142,2.0
2025-04-15,5,Rewa,0.184,1.488
2025-04-15,6,Rewa,0.201,0.777
2025-04-15,7,Rewa,0.184,1.89
2025-04-15,8,Rewa,0.142,1.239
2025-04-15,9,Rewa,0.092,1.441
2025-04-15,10,Rewa,0.05,2.0
2025-04-15,11,Rewa,0.023,2.0
2025-04-15,12,Rewa,0.009,1.952
2025-04-15,13,Rewa,0.0,2.0
2025-04-15,14,Rewa,0.0,0.829
2025-04-15,15,Rewa,0.0,2.0
2025-04-15,16,Rewa,0.0,0.88
2025-04-15,17,Rewa,0.0,1.662
2025-04-15,18,Rewa,0.0,2.0
2025-04-15,19,Rewa,0.0,1.383
2025-04-15,20,Rewa,0.0,0.76
2025-04-15,21,Rewa,0.0,1.765
2025-04-15,22,Rewa,0.0,2.0
2025-04-15,23,Rewa,0.0,0.701
2025-04-16,0,Ahmedabad,0.008,2.0
2025-04-16,1,Ahmedabad,0.02,2.0
2025-04-16,2,Ahmedabad,0.043,2.0
2025-04-16,3,Ahmedabad,0.077,2.0
2025-04-16,4,Ahmedabad,0.12,2.0
2025-04-16,5,Ahmedabad,0.162,2.0
2025-04-16,6,Ahmedabad,0.187,2.0
2025-04-16,7,Ahmedabad,0.187,2.0
2025-04-16,8,Ahmedabad,0.162,2.0
